time,open,high,low,close,volume
1777615200,77165.99,77179.53,76882.0,76993.48,439.15205
1777618800,76993.49,77140.36,76957.04,77130.54,633.7325
1777622400,77130.54,77500.0,77048.0,77377.47,697.73561
1777626000,77377.48,77391.99,77200.15,77268.55,355.16559
1777629600,77268.56,77433.72,77146.48,77304.34,330.99244
1777633200,77303.8,77600.0,77263.66,77463.98,584.3796
1777636800,77463.98,78170.2,77408.73,77896.01,1392.97654
1777640400,77896.01,78914.12,77896.0,78737.25,2354.33999
1777644000,78737.26,78871.8,78051.86,78358.75,1970.70152
1777647600,78358.74,78735.92,78176.06,78445.89,1013.17746
1777651200,78445.88,78683.23,78167.53,78214.36,704.68666
1777654800,78214.36,78584.61,78131.02,78552.94,489.31938
1777658400,78552.93,78623.37,78375.53,78423.9,487.76487
1777662000,78423.91,78540.0,78313.16,78360.0,512.65483
1777665600,78360.01,78422.81,77752.0,77880.18,827.52759
1777669200,77880.18,78200.0,77857.97,78199.99,485.72824
1777672800,78200.0,78411.13,78144.7,78153.38,331.97786
1777676400,78153.37,78249.6,78043.28,78231.13,173.55448
1777680000,78231.13,78393.39,78166.48,78341.75,211.29374
1777683600,78341.75,78441.31,78294.19,78355.0,400.98852
1777687200,78355.0,78513.7,78260.95,78353.93,283.69022
1777690800,78353.93,78514.82,78237.25,78400.0,300.16391
1777694400,78399.99,78448.99,78123.53,78175.5,411.85061
1777698000,78175.5,78235.25,78040.0,78174.0,526.60294
1777701600,78174.0,78363.21,78148.24,78327.8,366.5645
1777705200,78327.8,78342.18,78207.2,78220.0,170.02066
1777708800,78220.0,78356.51,78165.3,78315.37,204.83037
1777712400,78315.36,78394.0,78220.0,78293.57,257.64077
1777716000,78293.57,78311.97,78225.22,78249.3,136.41815
1777719600,78249.31,78249.31,78094.43,78143.08,269.24301
1777723200,78143.09,78262.37,78108.41,78211.24,182.77682
1777726800,78211.24,78423.85,78211.24,78367.06,227.00487
1777730400,78367.06,78484.42,78309.84,78423.98,190.15931
1777734000,78423.98,78487.68,78365.96,78487.67,126.14054
1777737600,78487.67,78596.61,78430.07,78455.02,194.42514
1777741200,78455.02,78485.53,78368.24,78398.02,213.39843
1777744800,78398.03,78493.31,78310.54,78466.62,118.15969
1777748400,78466.63,78521.68,78440.11,78486.0,182.05466
1777752000,78486.23,78491.26,78418.32,78451.38,61.92886
1777755600,78451.37,79199.48,78439.51,78719.78,734.53837
1777759200,78719.78,78872.39,78610.46,78832.98,266.49012
1777762800,78832.98,78832.98,78631.9,78686.85,114.49221
1777766400,78686.84,78754.55,78490.61,78542.32,233.96416
1777770000,78542.33,78542.33,78152.25,78240.83,391.01401
1777773600,78240.84,78309.09,78108.75,78171.85,222.42918
1777777200,78171.86,78217.59,78109.94,78203.08,200.3559
1777780800,78203.07,78236.45,78120.0,78163.19,89.71363
1777784400,78163.19,78260.75,78163.17,78249.42,98.09285
1777788000,78249.41,78337.26,78084.08,78288.3,306.94233
1777791600,78288.3,78483.67,78288.29,78363.25,299.42086
1777795200,78363.24,78505.92,78363.24,78387.86,102.01693
1777798800,78387.87,78604.67,78354.53,78529.57,293.1321
1777802400,78529.57,78534.4,78406.97,78408.01,140.79481
1777806000,78408.01,78849.22,78380.0,78656.01,412.8313
1777809600,78656.01,78878.77,78656.0,78747.09,294.28187
1777813200,78747.09,78769.63,78586.99,78670.01,196.40341
1777816800,78670.01,78786.57,78608.7,78741.0,409.96615
1777820400,78741.0,78815.19,78633.4,78668.36,237.20487
1777824000,78668.36,78784.56,78600.0,78654.0,167.53902
1777827600,78654.01,78822.83,78558.65,78725.76,357.9255
1777831200,78725.76,78763.57,78631.61,78739.67,138.18974
1777834800,78739.68,78853.32,78676.67,78760.32,252.60944
1777838400,78760.32,79268.0,78732.04,78915.99,645.7979
1777842000,78915.99,79056.59,78650.0,78831.59,357.48617
1777845600,78831.6,79447.0,78831.6,79177.29,934.95879
1777849200,79177.29,79287.82,78484.42,78568.57,642.72198
1777852800,78568.58,78572.57,78288.88,78547.14,434.86007
1777856400,78547.15,79848.84,78412.49,79769.43,1366.42153
1777860000,79769.43,80420.9,79540.05,80173.3,2278.14954
1777863600,80173.3,80458.0,79926.9,80316.31,1012.18218
1777867200,80316.3,80635.51,80233.04,80332.06,1362.02834
1777870800,80332.06,80395.96,79956.25,80027.26,746.81318
1777874400,80027.26,80048.64,79500.0,79877.9,1103.73906
1777878000,79877.91,79946.33,79672.0,79696.75,419.83178
1777881600,79696.75,79800.0,79602.32,79708.3,435.36516
1777885200,79708.3,79930.0,79647.87,79838.48,473.40316
1777888800,79838.49,79880.0,78202.0,78940.26,4380.72428
1777892400,78940.27,79124.83,78708.87,78793.67,699.54546
1777896000,78793.67,79020.0,78718.55,78857.18,426.01688
1777899600,78857.18,79124.83,78581.74,78790.0,725.07004
1777903200,78790.01,80545.17,78500.0,80216.16,2308.42012
1777906800,80216.15,80367.93,79320.28,80028.85,2458.63305
1777910400,80028.85,80395.68,79619.33,80025.03,1492.78417
1777914000,80025.03,80776.99,80021.5,80390.81,1080.11249
1777917600,80390.8,80439.18,80035.32,80114.91,663.99913
1777921200,80114.91,80138.0,79900.0,80053.31,505.59924
1777924800,80053.31,80154.12,79901.0,79936.7,459.51864
1777928400,79936.7,80383.15,79936.7,80259.17,343.30642
1777932000,80259.18,80397.19,80042.84,80067.23,272.35375
1777935600,80067.22,80067.22,79744.91,79861.01,594.08368
1777939200,79861.01,80183.33,79808.72,80170.66,425.73287
1777942800,80170.66,80385.06,80080.76,80352.0,530.02962
1777946400,80351.99,80900.0,80300.0,80554.68,768.44478
1777950000,80554.69,81083.98,80457.93,80893.08,677.93372
1777953600,80893.08,80982.59,80725.0,80902.44,528.94138
1777957200,80902.44,81323.52,80830.06,80970.0,1011.38606
1777960800,80969.99,81016.42,80800.0,80976.0,389.83367
1777964400,80976.0,81136.59,80826.0,80855.59,1044.4323
1777968000,80855.59,80895.5,80723.2,80815.24,474.4579
1777971600,80815.24,80815.24,80527.76,80586.02,865.34761
1777975200,80586.02,80831.87,80530.82,80823.61,521.10422
1777978800,80823.61,81095.48,80780.0,81014.05,623.66253
1777982400,81014.05,81329.61,80932.54,81279.41,607.82057
1777986000,81279.4,81712.32,81196.0,81330.0,1771.4169
1777989600,81330.0,81500.0,80939.87,81336.59,1282.91373
1777993200,81336.59,81689.2,81235.0,81525.19,899.04049
1777996800,81525.19,81615.33,81050.04,81285.75,707.45267
1778000400,81285.75,81458.26,81185.02,81270.6,280.80669
1778004000,81270.61,81599.0,81270.61,81515.0,427.56223
1778007600,81515.0,81680.0,81407.58,81606.35,364.63717
1778011200,81606.35,81770.0,81510.13,81646.38,724.67261
1778014800,81646.39,81791.48,81305.27,81407.11,618.58873
1778018400,81407.11,81600.0,80817.72,81111.27,921.88572
1778022000,81111.27,81222.03,80790.0,80905.52,479.07578
1778025600,80905.53,81262.28,80731.14,81030.01,876.19915
1778029200,81030.0,81534.23,80996.0,81439.34,803.82574
1778032800,81439.34,81449.04,81047.01,81363.54,621.19491
1778036400,81363.54,81760.84,81358.17,81581.69,710.52364
1778040000,81581.7,81649.99,81270.0,81331.1,575.6413
1778043600,81331.1,81360.3,81060.0,81333.0,592.1865
1778047200,81333.0,81516.9,81211.34,81476.71,524.1354
1778050800,81476.71,81611.0,81307.81,81359.82,608.74333
1778054400,81359.82,81986.0,81328.68,81945.66,1353.41416
1778058000,81945.66,82060.0,81682.7,81997.0,1096.7335
1778061600,81997.0,82390.0,81953.25,82290.04,1302.85091
1778065200,82290.03,82850.0,82261.6,82522.89,1435.93329
1778068800,82522.88,82539.33,82164.61,82220.47,820.9281
1778072400,82220.47,82220.47,81600.0,81670.89,1247.90169
1778076000,81670.9,81980.72,81136.0,81526.73,1615.07708
1778079600,81526.74,81823.0,81316.28,81704.25,824.75333
1778083200,81704.25,81907.51,81431.16,81630.94,983.55485
1778086800,81630.94,81709.32,81394.0,81452.63,417.39237
1778090400,81452.63,81559.17,81271.06,81353.14,451.84587
1778094000,81353.15,81522.41,81200.0,81464.87,517.12437
1778097600,81464.86,81700.0,81302.35,81427.52,436.46876
1778101200,81427.52,81618.77,81294.64,81539.16,310.38464
1778104800,81539.16,81540.91,81240.0,81342.39,229.58883
1778108400,81342.39,81447.3,81000.0,81447.01,442.37224
1778112000,81447.01,81490.03,80980.0,81016.96,407.52958
1778115600,81016.96,81284.67,80830.23,81167.8,565.39571
1778119200,81167.79,81180.74,80883.54,81113.34,749.95215
1778122800,81113.35,81113.35,80834.61,80834.91,345.29566
1778126400,80834.92,80989.59,80725.09,80979.19,387.82747
1778130000,80979.19,81172.27,80974.06,81088.0,355.34634
1778133600,81088.0,81443.21,80874.41,81438.61,613.68575
1778137200,81438.62,81708.32,81390.3,81518.58,681.98013
1778140800,81518.57,81590.0,81194.74,81231.24,647.38206
1778144400,81231.25,81231.25,80852.33,80929.0,659.04219
1778148000,80929.0,80997.0,80572.4,80850.75,690.56353
1778151600,80850.76,81041.15,80786.5,80866.65,367.10915
1778155200,80866.65,81180.0,80846.87,81162.01,429.19223
1778158800,81162.0,81162.01,80260.98,80503.68,1211.56578
1778162400,80503.69,80685.7,80046.0,80171.38,1538.09475
1778166000,80171.37,80271.42,79699.52,79890.63,1647.8103
1778169600,79890.0,80020.0,79646.79,79801.08,1424.92395
1778173200,79801.08,80135.17,79500.0,80094.52,919.74045
1778176800,80094.52,80269.06,80004.4,80200.59,527.27769
1778180400,80200.6,80224.0,79934.3,80146.11,443.20216
1778184000,80146.77,80371.23,79859.51,79879.99,400.51449
1778187600,79880.0,79934.92,79660.0,79735.01,401.75461
1778191200,79735.0,79990.0,79582.95,79919.01,495.14556
1778194800,79919.0,80068.03,79871.98,80006.0,244.47169
1778198400,80006.0,80142.84,79729.72,79831.99,958.06006
1778202000,79831.98,79900.11,79612.63,79740.01,539.33838
1778205600,79740.01,79761.61,79316.99,79488.46,1066.54641
1778209200,79488.47,79666.66,79181.48,79578.85,529.79179
1778212800,79578.84,79748.0,79551.26,79655.23,317.73705
1778216400,79655.22,79778.95,79600.0,79600.01,307.79364
1778220000,79600.01,79654.0,79411.0,79525.76,792.09671
1778223600,79525.77,79727.0,79248.58,79682.4,992.93778
1778227200,79682.4,79987.27,79666.05,79886.01,628.59636
1778230800,79886.0,80061.17,79794.88,79872.72,481.81051
1778234400,79872.72,80278.92,79788.01,80212.56,650.80764
1778238000,80212.55,80340.94,80127.54,80231.22,586.98252
1778241600,80231.22,80500.0,79966.14,80025.82,831.54339
1778245200,80025.81,80095.99,79549.54,79647.8,1091.58342
1778248800,79647.81,80441.79,79647.8,80150.97,1005.3745
1778252400,80150.97,80200.0,79625.0,80142.14,812.90032
1778256000,80142.13,80182.18,79741.3,79802.34,665.763
1778259600,79802.35,80261.87,79738.75,80060.0,1502.98426
1778263200,80060.0,80299.99,80059.99,80078.4,470.37331
1778266800,80078.39,80181.66,79954.54,80179.94,408.77976
1778270400,80180.0,80299.93,80089.76,80133.09,330.63666
1778274000,80133.08,80264.0,80116.32,80263.99,269.62208
1778277600,80264.0,80409.09,80238.42,80262.0,318.15524
1778281200,80262.0,80299.27,80111.02,80193.17,441.0953
1778284800,80193.18,80240.87,80129.85,80238.76,206.53644
1778288400,80238.75,80446.58,80217.46,80327.75,266.81337
1778292000,80327.75,80477.47,80327.75,80417.87,231.63268
1778295600,80417.88,80550.67,80307.76,80383.95,388.12699
1778299200,80383.96,80666.66,80373.55,80379.9,404.43634
1778302800,80379.9,80480.49,80343.0,80379.49,360.73513
1778306400,80379.5,80428.01,80201.6,80263.92,270.37474
1778310000,80263.93,80309.05,80135.0,80228.89,445.94164
1778313600,80228.88,80452.44,80220.0,80407.12,297.06841
1778317200,80407.12,80415.83,80214.0,80242.53,211.41081
1778320800,80242.54,80346.94,80166.26,80264.02,234.54075
1778324400,80264.01,80366.07,80256.95,80345.46,266.71827
1778328000,80345.47,80416.21,80274.03,80397.97,357.45715
1778331600,80397.97,80422.0,80318.7,80391.18,341.73909
1778335200,80391.18,80426.9,80254.71,80332.22,322.24573
1778338800,80332.23,80600.0,80234.0,80527.92,418.47876
1778342400,80527.92,80777.0,80487.4,80625.01,546.55445
1778346000,80625.0,80928.56,80625.0,80812.7,430.13867
1778349600,80812.69,81080.0,80787.39,80907.65,339.35386
1778353200,80907.66,80958.0,80776.99,80938.53,217.80867
1778356800,80938.53,80938.53,80744.98,80805.5,144.14004
1778360400,80805.51,80896.0,80744.98,80780.83,149.85415
1778364000,80780.83,80823.24,80670.01,80782.38,199.54802
1778367600,80782.38,80850.0,80621.88,80678.4,496.76761
1778371200,80678.41,80770.51,80610.64,80680.04,346.27712
1778374800,80680.03,80690.73,80572.77,80685.56,410.62072
1778378400,80685.55,80790.0,80611.0,80777.42,290.59888
1778382000,80777.42,80887.15,80709.59,80775.0,284.77121
1778385600,80774.99,80806.17,80747.48,80783.64,172.18939
